customer_id,gender,senior_citizen,tenure,contract_type,internet_service,payment_method,monthly_charges,total_charges,num_products,support_calls,churn
CUST01510,Male,1,44,Two year,No,Bank transfer,99.28,4430.3,1,8.0,0
CUST01511,Male,0,70,One year,DSL,Credit card,26.9,1918.68,4,5.0,0
CUST01512,Female,1,18,One year,DSL,Bank transfer,67.43,1262.62,3,4.0,0
CUST01513,Female,0,22,Month-to-month,No,Credit card,76.07,1705.38,1,,0
CUST01514,Male,0,37,Two year,Fiber optic,Credit card,82.84,3087.67,1,4.0,0
CUST01515,Male,0,56,One year,Fiber optic,Mailed check,88.86,5021.27,5,7.0,1
CUST01516,Male,0,59,Two year,Fiber optic,Credit card,45.33,2605.89,5,1.0,0
CUST01517,Male,0,3,Month-to-month,Fiber optic,Electronic check,21.0,72.97,1,4.0,0
CUST01518,Female,0,28,Month-to-month,Fiber optic,Bank transfer,92.34,2581.59,1,5.0,1
CUST01519,Male,0,35,Month-to-month,DSL,Credit card,73.57,2578.74,5,9.0,0
CUST01520,Male,0,61,Month-to-month,DSL,Bank transfer,103.61,6297.25,4,7.0,1
CUST01521,Male,0,54,Month-to-month,No,Credit card,102.14,5541.52,2,7.0,0
CUST01522,Female,0,63,Two year,Fiber optic,Mailed check,104.33,6532.06,2,4.0,0
CUST01523,Male,0,7,One year,Fiber optic,Electronic check,68.51,,1,8.0,1
CUST01524,Female,0,49,Two year,No,Bank transfer,53.36,2582.09,5,3.0,0
CUST01525,Female,0,31,Month-to-month,Fiber optic,Mailed check,99.16,3117.03,3,8.0,0
CUST01526,Male,0,58,Month-to-month,DSL,Bank transfer,65.13,3776.92,3,6.0,1
CUST01527,Male,0,61,Two year,Fiber optic,Mailed check,38.34,2315.96,2,5.0,0
CUST01528,Male,1,24,Month-to-month,Fiber optic,Electronic check,105.5,2513.27,4,3.0,0
CUST01529,Female,0,20,Month-to-month,DSL,Credit card,108.26,2165.31,2,1.0,1
CUST01530,Female,0,37,Two year,DSL,Mailed check,66.63,2546.45,1,7.0,0
CUST01531,Male,0,4,Month-to-month,Fiber optic,Bank transfer,27.57,48.45,4,5.0,1
CUST01532,Female,0,20,Month-to-month,No,Bank transfer,58.78,1209.43,3,2.0,0
CUST01533,Male,0,60,Two year,DSL,Mailed check,100.35,6044.82,5,6.0,0
CUST01534,Male,1,24,Month-to-month,DSL,Electronic check,110.18,,5,9.0,1
CUST01535,Male,0,50,Two year,Fiber optic,Electronic check,40.35,2090.71,1,6.0,1
CUST01536,Male,0,49,Month-to-month,Fiber optic,Credit card,26.7,1335.13,2,5.0,0
CUST01537,Male,0,51,One year,Fiber optic,Credit card,107.74,5469.1,1,1.0,0
CUST01538,Male,0,36,Month-to-month,Fiber optic,Bank transfer,58.94,2028.89,5,7.0,1
CUST01539,Female,0,66,One year,Fiber optic,Bank transfer,74.18,,3,0.0,1
CUST01540,Female,0,34,Month-to-month,DSL,Credit card,116.81,,5,0.0,0
CUST01541,Female,0,36,Two year,Fiber optic,Credit card,26.66,908.1,4,5.0,1
CUST01542,Male,0,6,Month-to-month,DSL,Credit card,84.83,456.81,5,4.0,0
CUST01543,Male,0,39,Month-to-month,No,Mailed check,27.41,1112.44,5,8.0,0
CUST01544,Male,0,42,One year,DSL,Credit card,57.55,2319.18,4,6.0,0
CUST01545,Female,0,58,Month-to-month,Fiber optic,Mailed check,100.38,5837.84,2,1.0,0
CUST01546,Male,0,12,Month-to-month,DSL,Mailed check,63.35,750.79,5,6.0,0
CUST01547,Female,0,3,Month-to-month,Fiber optic,Credit card,119.72,384.01,1,2.0,1
CUST01548,Male,0,18,Month-to-month,DSL,Electronic check,75.91,1351.59,5,0.0,0
CUST01549,Female,0,40,Month-to-month,DSL,Electronic check,52.12,2099.31,1,7.0,0
CUST01550,Male,0,21,Month-to-month,DSL,Bank transfer,42.01,845.1,4,2.0,0
CUST01551,Male,0,15,Month-to-month,Fiber optic,Credit card,55.05,823.32,5,7.0,1
CUST01552,Female,0,26,One year,DSL,Bank transfer,57.25,1513.04,4,6.0,0
CUST01553,Female,0,8,Month-to-month,Fiber optic,Credit card,26.87,222.51,4,1.0,1
CUST01554,Female,1,42,Month-to-month,Fiber optic,Bank transfer,56.96,2411.23,2,0.0,1
CUST01555,Male,0,44,Two year,Fiber optic,Mailed check,66.42,2876.25,5,6.0,0
CUST01556,Female,0,14,Two year,Fiber optic,Credit card,92.27,1262.3,1,0.0,0
CUST01557,Female,0,2,Month-to-month,No,Electronic check,85.67,142.68,1,5.0,0
CUST01558,Male,0,37,Month-to-month,DSL,Credit card,90.88,3348.61,5,9.0,1
CUST01559,Male,0,69,Two year,DSL,Bank transfer,20.84,1505.64,2,9.0,0
CUST01560,Female,0,38,Month-to-month,No,Bank transfer,41.77,1569.43,2,7.0,0
CUST01561,Male,0,41,Month-to-month,DSL,Bank transfer,86.17,3475.73,2,6.0,0
CUST01562,Female,0,62,Month-to-month,Fiber optic,Bank transfer,68.4,4267.82,1,3.0,0
CUST01563,Female,0,60,One year,DSL,Bank transfer,20.53,1299.21,4,0.0,0
CUST01564,Female,0,14,Month-to-month,Fiber optic,Bank transfer,100.45,1343.23,2,0.0,0
CUST01565,Male,0,2,One year,DSL,Electronic check,97.28,293.2,1,3.0,1
CUST01566,Female,0,70,One year,No,Bank transfer,74.84,5259.69,1,4.0,0
CUST01567,Female,1,17,Month-to-month,Fiber optic,Electronic check,26.65,504.68,4,,1
CUST01568,Male,0,28,Two year,DSL,Credit card,96.65,2779.6,5,3.0,0
CUST01569,Female,0,66,Month-to-month,DSL,Mailed check,78.37,5221.14,5,9.0,0
CUST01570,Female,0,35,One year,DSL,Electronic check,98.2,3431.33,2,0.0,1
CUST01571,Female,0,5,Month-to-month,Fiber optic,Credit card,95.17,536.76,2,9.0,1
CUST01572,Male,0,65,Month-to-month,DSL,Mailed check,100.3,6532.24,4,6.0,0
CUST01573,Female,1,40,Month-to-month,DSL,Electronic check,71.8,2926.56,2,1.0,1
CUST01574,Male,0,56,Month-to-month,Fiber optic,Electronic check,34.03,1965.81,4,1.0,1
CUST01575,Male,0,36,Month-to-month,Fiber optic,Credit card,87.12,3081.62,1,7.0,1
CUST01576,Female,0,45,Month-to-month,DSL,Bank transfer,82.05,3731.85,2,9.0,1
CUST01577,Female,0,23,Month-to-month,DSL,Electronic check,94.23,2158.09,1,9.0,0
CUST01578,Male,0,47,One year,Fiber optic,Electronic check,36.99,1745.35,3,9.0,0
CUST01579,Female,1,31,Month-to-month,No,Credit card,39.5,1230.78,4,4.0,1
CUST01580,Female,0,11,One year,DSL,Bank transfer,109.04,1203.8,3,9.0,0
CUST01581,Male,0,10,Month-to-month,Fiber optic,Mailed check,95.0,1026.15,2,1.0,1
CUST01582,Female,1,67,Month-to-month,DSL,Bank transfer,110.82,7356.81,1,4.0,0
CUST01583,Female,0,14,Month-to-month,DSL,Bank transfer,95.87,1256.08,2,,1
CUST01584,Male,0,10,Month-to-month,Fiber optic,Credit card,79.72,700.49,3,5.0,0
CUST01585,Female,0,1,One year,DSL,Bank transfer,85.41,138.87,2,2.0,0
CUST01586,Male,0,5,Month-to-month,Fiber optic,Credit card,108.91,505.89,5,7.0,1
CUST01587,Male,0,20,Two year,No,Mailed check,77.88,1564.22,3,8.0,0
CUST01588,Female,0,8,Two year,No,Electronic check,83.24,660.18,2,4.0,1
CUST01589,Male,0,43,Month-to-month,DSL,Electronic check,35.65,1488.53,1,1.0,0
CUST01590,Female,0,1,One year,DSL,Credit card,67.39,109.97,2,1.0,0
CUST01591,Female,0,57,Month-to-month,No,Credit card,91.64,5217.09,1,6.0,1
CUST01592,Male,0,64,Month-to-month,DSL,Bank transfer,47.09,3002.15,5,0.0,0
CUST01593,Male,0,28,One year,Fiber optic,Bank transfer,40.23,1137.96,2,9.0,0
CUST01594,Male,0,37,Month-to-month,DSL,Electronic check,51.38,1937.2,5,1.0,0
CUST01595,Male,0,47,Month-to-month,DSL,Electronic check,44.15,2027.1,3,9.0,0
CUST01596,Male,0,37,Month-to-month,DSL,Electronic check,41.49,1578.82,1,3.0,1
CUST01597,Male,1,49,Month-to-month,No,Credit card,62.49,3134.26,3,0.0,0
CUST01598,Female,0,44,Month-to-month,No,Mailed check,110.78,4803.18,1,3.0,0
CUST01599,Female,0,56,Month-to-month,DSL,Mailed check,70.71,3973.45,5,9.0,1
CUST01600,Male,0,28,Month-to-month,Fiber optic,Credit card,38.79,1070.93,4,4.0,0
CUST01601,Female,0,6,Month-to-month,DSL,Bank transfer,27.7,201.14,2,8.0,1
CUST01602,Male,0,61,One year,DSL,Mailed check,89.62,5405.72,5,0.0,0
CUST01603,Male,0,20,Month-to-month,Fiber optic,Bank transfer,58.28,1247.04,1,4.0,0
CUST01604,Female,0,2,One year,Fiber optic,Electronic check,102.18,123.97,1,1.0,1
CUST01605,Female,0,37,One year,DSL,Electronic check,85.95,3167.98,1,8.0,1
CUST01606,Male,1,20,One year,DSL,Bank transfer,99.62,2014.2,1,5.0,1
CUST01607,Male,0,26,One year,No,Electronic check,47.19,1192.74,2,1.0,0
CUST01608,Male,0,29,Month-to-month,No,Credit card,89.24,2545.67,3,2.0,1
CUST01609,Female,0,1,Month-to-month,Fiber optic,Bank transfer,46.41,57.52,4,7.0,1
CUST01610,Male,0,35,Month-to-month,DSL,Bank transfer,113.91,3990.63,2,0.0,1
CUST01611,Male,0,70,Two year,Fiber optic,Bank transfer,83.64,5854.92,1,2.0,0
CUST01612,Female,0,59,One year,DSL,Mailed check,52.45,3137.55,2,9.0,0
CUST01613,Female,0,69,Month-to-month,No,Bank transfer,46.95,3219.91,5,0.0,0
CUST01614,Female,0,33,Month-to-month,DSL,Bank transfer,39.09,1306.04,1,7.0,1
CUST01615,Male,0,51,Two year,DSL,Bank transfer,89.46,4537.34,4,0.0,0
CUST01616,Male,0,12,Month-to-month,Fiber optic,Mailed check,41.87,459.99,1,4.0,0
CUST01617,Female,0,20,Month-to-month,Fiber optic,Electronic check,79.53,1576.37,4,3.0,1
CUST01618,Male,0,53,Month-to-month,Fiber optic,Mailed check,46.46,2437.63,4,6.0,0
CUST01619,Male,0,43,Two year,DSL,Credit card,86.2,3684.03,3,4.0,0
CUST01620,Female,0,50,Month-to-month,Fiber optic,Bank transfer,101.49,5132.97,3,,1
CUST01621,Female,0,29,Month-to-month,Fiber optic,Credit card,97.8,2823.57,2,0.0,0
CUST01622,Male,0,57,One year,DSL,Mailed check,96.09,5443.71,2,4.0,0
CUST01623,Female,0,39,Month-to-month,Fiber optic,Electronic check,38.77,1513.52,4,3.0,1
CUST01624,Female,0,56,Two year,No,Electronic check,28.84,1620.17,1,2.0,0
CUST01625,Male,0,43,Month-to-month,DSL,Bank transfer,89.89,3806.14,5,4.0,0
CUST01626,Male,0,50,Month-to-month,DSL,Electronic check,56.83,2826.82,5,9.0,0
CUST01627,Male,0,23,Two year,DSL,Mailed check,63.23,1437.46,1,2.0,0
CUST01628,Male,0,44,Two year,DSL,Mailed check,23.11,1008.45,1,7.0,0
CUST01629,Male,0,38,Month-to-month,Fiber optic,Electronic check,45.96,1782.67,3,2.0,0
CUST01630,Male,0,23,Month-to-month,Fiber optic,Bank transfer,23.37,544.29,5,0.0,1
CUST01631,Female,0,45,Two year,Fiber optic,Bank transfer,107.92,4917.73,4,8.0,0
CUST01632,Female,0,52,Month-to-month,DSL,Mailed check,44.34,2305.08,2,8.0,0
CUST01633,Female,0,50,Two year,Fiber optic,Electronic check,75.73,3875.49,3,5.0,0
CUST01634,Male,0,8,Two year,Fiber optic,Mailed check,23.9,168.14,5,9.0,1
CUST01635,Male,0,1,Month-to-month,No,Mailed check,86.68,48.21,1,0.0,1
CUST01636,Male,0,8,Two year,DSL,Credit card,52.3,445.79,5,7.0,0
CUST01637,Male,0,29,Month-to-month,Fiber optic,Mailed check,109.79,3252.17,4,1.0,0
CUST01638,Male,1,5,One year,No,Bank transfer,108.81,475.12,3,8.0,0
CUST01639,Female,0,47,Month-to-month,Fiber optic,Electronic check,52.53,2459.02,1,7.0,0
CUST01640,Male,0,34,Two year,DSL,Electronic check,110.1,3712.73,4,2.0,0
CUST01641,Female,0,65,One year,DSL,Credit card,,7782.17,2,4.0,0
CUST01642,Male,0,55,One year,No,Credit card,102.54,5640.29,3,8.0,1
CUST01643,Female,0,43,Two year,DSL,Bank transfer,104.49,4560.22,4,0.0,0
CUST01644,Female,0,30,Month-to-month,No,Credit card,44.9,1341.61,4,8.0,0
CUST01645,Female,1,17,Month-to-month,Fiber optic,Mailed check,77.67,1389.13,1,3.0,1
CUST01646,Female,0,26,Two year,DSL,Mailed check,26.73,679.11,2,3.0,0
CUST01647,Female,0,8,One year,Fiber optic,Bank transfer,29.49,282.26,4,3.0,0
CUST01648,Female,0,47,Two year,DSL,Electronic check,119.89,5646.23,3,9.0,0
CUST01649,Female,0,72,Two year,DSL,Bank transfer,52.66,3878.3,4,8.0,0
CUST01650,Male,1,46,Month-to-month,Fiber optic,Credit card,94.82,4287.8,5,5.0,1
CUST01651,Male,0,68,Month-to-month,Fiber optic,Electronic check,100.67,6787.13,3,7.0,1
CUST01652,Female,0,33,Month-to-month,DSL,Electronic check,105.8,3583.06,3,3.0,0
CUST01653,Male,0,1,One year,Fiber optic,Electronic check,119.76,83.1,4,2.0,1
CUST01654,Male,0,19,Month-to-month,DSL,Credit card,44.15,805.35,1,0.0,0
CUST01655,Female,0,31,One year,Fiber optic,Mailed check,24.04,701.3,3,9.0,0
CUST01656,Male,1,14,Month-to-month,Fiber optic,Mailed check,61.12,913.09,5,6.0,0
CUST01657,Female,0,53,Month-to-month,DSL,Credit card,33.01,1686.75,1,3.0,0
CUST01658,Male,0,48,Month-to-month,No,Credit card,22.24,1068.77,1,7.0,1
CUST01659,Female,1,69,Month-to-month,Fiber optic,Bank transfer,56.04,3853.66,1,2.0,1
CUST01660,Male,0,62,One year,Fiber optic,Bank transfer,98.37,6151.0,3,0.0,0
CUST01661,Female,0,66,Month-to-month,Fiber optic,Mailed check,76.62,5028.61,1,4.0,1
CUST01662,Male,0,64,Month-to-month,DSL,Credit card,51.28,3302.54,4,1.0,0
CUST01663,Male,0,70,Month-to-month,DSL,Bank transfer,85.43,5921.83,1,2.0,0
CUST01664,Male,0,63,One year,Fiber optic,Credit card,43.2,2835.41,5,5.0,0
CUST01665,Female,1,33,Two year,No,Credit card,21.44,695.48,2,2.0,0
CUST01666,Female,0,41,Month-to-month,Fiber optic,Mailed check,96.44,3954.29,5,2.0,1
CUST01667,Male,0,48,One year,DSL,Mailed check,82.37,4036.7,3,5.0,0
CUST01668,Male,0,13,Month-to-month,Fiber optic,Credit card,96.23,1221.66,1,4.0,1
CUST01669,Female,0,31,Month-to-month,DSL,Electronic check,23.89,824.08,1,9.0,0
CUST01670,Male,0,68,One year,DSL,Electronic check,103.71,7031.84,4,8.0,0
CUST01671,Male,0,4,Month-to-month,Fiber optic,Credit card,81.95,361.4,1,0.0,1
CUST01672,Female,0,19,One year,Fiber optic,Mailed check,76.34,1421.82,5,2.0,0
CUST01673,Female,0,70,Month-to-month,DSL,Electronic check,82.46,5704.5,3,2.0,1
CUST01674,Male,0,13,Two year,Fiber optic,Mailed check,106.44,1404.49,2,5.0,1
CUST01675,Female,0,23,Month-to-month,Fiber optic,Electronic check,78.69,1841.95,1,7.0,0
CUST01676,Male,0,1,One year,DSL,Credit card,78.1,12.3,2,2.0,1
CUST01677,Male,0,54,Two year,Fiber optic,Bank transfer,119.07,6414.31,1,2.0,0
CUST01678,Female,1,71,Month-to-month,DSL,Bank transfer,,6852.82,3,5.0,1
CUST01679,Male,0,15,Month-to-month,Fiber optic,Mailed check,64.23,993.45,5,7.0,1
CUST01680,Female,0,65,Month-to-month,Fiber optic,Mailed check,90.74,5878.32,3,5.0,1
CUST01681,Female,0,71,One year,Fiber optic,Electronic check,58.92,4153.66,2,9.0,1
CUST01682,Male,0,15,Month-to-month,No,Credit card,42.89,740.73,1,2.0,0
CUST01683,Female,0,21,Month-to-month,DSL,Electronic check,79.69,1601.04,2,3.0,0
CUST01684,Male,0,19,One year,Fiber optic,Credit card,112.82,2140.59,5,0.0,0
CUST01685,Female,0,60,Month-to-month,Fiber optic,Credit card,112.91,6701.6,3,7.0,1
CUST01686,Male,0,33,One year,Fiber optic,Mailed check,54.19,1854.03,2,3.0,0
CUST01687,Female,1,49,Month-to-month,Fiber optic,Bank transfer,72.77,3565.26,2,5.0,0
CUST01688,Male,0,35,Month-to-month,Fiber optic,Bank transfer,41.16,1449.63,5,2.0,1
CUST01689,Male,0,44,One year,Fiber optic,Mailed check,119.56,5399.22,1,5.0,0
CUST01690,Female,0,11,One year,DSL,Bank transfer,118.11,1269.56,2,8.0,0
CUST01691,Male,0,72,Month-to-month,DSL,Mailed check,84.95,6203.89,5,8.0,1
CUST01692,Male,0,66,Month-to-month,Fiber optic,Electronic check,100.44,6609.6,1,9.0,1
CUST01693,Male,0,46,Month-to-month,Fiber optic,Credit card,91.51,4197.79,1,2.0,1
CUST01694,Male,0,9,Month-to-month,No,Bank transfer,79.32,845.75,3,2.0,1
CUST01695,Male,0,3,Month-to-month,DSL,Bank transfer,25.33,67.95,5,3.0,0
CUST01696,Male,0,26,Month-to-month,DSL,Electronic check,65.48,1633.67,1,6.0,0
CUST01697,Female,0,72,One year,Fiber optic,Electronic check,87.48,,3,2.0,0
CUST01698,Female,0,48,One year,No,Bank transfer,87.75,4203.51,4,9.0,0
CUST01699,Female,0,66,Month-to-month,No,Bank transfer,57.31,3800.96,5,7.0,0
CUST01700,Female,1,70,Month-to-month,DSL,Mailed check,114.17,7985.16,4,7.0,0
CUST01701,Male,0,28,Month-to-month,DSL,Mailed check,36.74,1139.38,1,5.0,0
CUST01702,Male,0,26,Month-to-month,Fiber optic,Bank transfer,70.04,1848.77,5,3.0,1
CUST01703,Female,0,25,Two year,DSL,Mailed check,89.09,2173.46,3,4.0,0
CUST01704,Male,0,12,One year,No,Electronic check,89.71,1082.79,1,1.0,0
CUST01705,Female,0,5,One year,Fiber optic,Credit card,84.86,384.34,5,5.0,0
CUST01706,Male,0,48,Two year,DSL,Mailed check,47.53,2269.0,5,2.0,0
CUST01707,Male,0,37,Month-to-month,DSL,Credit card,35.62,1272.44,4,5.0,0
CUST01708,Female,0,44,Month-to-month,DSL,Mailed check,83.59,3783.49,1,4.0,0
CUST01709,Male,0,15,One year,Fiber optic,Bank transfer,79.93,1164.38,3,1.0,0
CUST01710,Female,0,43,Month-to-month,DSL,Mailed check,37.94,1665.61,3,4.0,0
CUST01711,Female,0,48,One year,DSL,Credit card,90.51,4328.49,1,4.0,0
CUST01712,Female,0,70,One year,No,Credit card,65.52,4528.28,1,8.0,1
CUST01713,Male,0,46,One year,DSL,Bank transfer,86.78,4001.58,2,7.0,0
CUST01714,Male,1,43,Month-to-month,Fiber optic,Credit card,103.74,4480.71,4,6.0,1
CUST01715,Female,1,21,Month-to-month,DSL,Bank transfer,36.97,,1,2.0,0
CUST01716,Male,0,23,One year,Fiber optic,Bank transfer,21.91,372.92,1,9.0,0
CUST01717,Female,0,47,Two year,DSL,Credit card,97.91,4540.04,2,3.0,0
CUST01718,Female,0,15,One year,DSL,Electronic check,80.97,1262.42,2,5.0,0
CUST01719,Male,0,25,Two year,Fiber optic,Credit card,89.96,2202.92,5,2.0,0
CUST01720,Female,1,36,Month-to-month,DSL,Credit card,,3747.51,3,8.0,0
CUST01721,Male,0,51,Month-to-month,Fiber optic,Mailed check,100.28,5051.43,4,7.0,1
CUST01722,Male,0,15,Month-to-month,DSL,Credit card,116.09,1777.96,5,5.0,0
CUST01723,Male,1,68,Month-to-month,Fiber optic,Mailed check,73.59,5050.92,1,3.0,1
CUST01724,Female,0,21,Two year,No,Mailed check,68.85,1482.44,2,6.0,0
CUST01725,Female,0,13,Two year,DSL,Credit card,,834.08,3,2.0,0
CUST01726,Male,0,19,Month-to-month,DSL,Bank transfer,35.37,750.21,5,9.0,1
CUST01727,Male,0,34,Month-to-month,Fiber optic,Electronic check,77.26,2568.16,3,7.0,0
CUST01728,Female,0,68,Month-to-month,Fiber optic,Credit card,47.7,3204.25,2,0.0,1
CUST01729,Male,0,52,Two year,DSL,Credit card,112.13,5875.68,5,2.0,0
CUST01730,Male,0,27,Month-to-month,Fiber optic,Bank transfer,78.32,2171.13,5,4.0,0
CUST01731,Female,0,29,Month-to-month,DSL,Mailed check,79.28,,3,4.0,0
CUST01732,Female,1,28,Month-to-month,DSL,Bank transfer,55.49,1516.59,2,9.0,1
CUST01733,Female,0,35,Month-to-month,No,Bank transfer,25.2,849.35,1,1.0,0
CUST01734,Male,0,8,Two year,Fiber optic,Mailed check,23.17,105.14,5,9.0,0
CUST01735,Female,0,16,Month-to-month,Fiber optic,Credit card,62.33,933.77,1,7.0,1
CUST01736,Female,0,36,Month-to-month,DSL,Bank transfer,28.46,962.07,2,4.0,1
CUST01737,Female,0,30,Month-to-month,DSL,Bank transfer,80.68,2405.84,5,6.0,1
CUST01738,Female,1,18,Month-to-month,No,Credit card,108.1,1959.29,5,6.0,0
CUST01739,Female,0,2,One year,DSL,Credit card,108.29,238.26,1,4.0,0
CUST01740,Female,0,49,Month-to-month,DSL,Electronic check,85.9,4183.89,4,7.0,1
CUST01741,Female,0,4,Month-to-month,DSL,Bank transfer,41.12,140.29,1,8.0,1
CUST01742,Male,1,7,Two year,Fiber optic,Electronic check,,750.28,1,3.0,1
CUST01743,Female,0,39,Month-to-month,DSL,Mailed check,108.61,4160.96,4,3.0,0
CUST01744,Male,1,13,One year,DSL,Credit card,39.67,563.62,2,7.0,0
CUST01745,Male,0,31,Month-to-month,No,Credit card,93.74,2970.29,2,0.0,0
CUST01746,Female,0,71,Month-to-month,Fiber optic,Electronic check,48.65,3423.01,5,3.0,0
CUST01747,Male,1,63,One year,DSL,Bank transfer,100.26,6296.71,3,5.0,0
CUST01748,Female,0,56,Two year,Fiber optic,Mailed check,119.72,6766.7,3,3.0,0
CUST01749,Male,0,42,One year,DSL,Bank transfer,23.0,959.96,5,5.0,1
CUST01750,Female,0,61,Month-to-month,Fiber optic,Bank transfer,109.74,6723.34,3,4.0,0
CUST01751,Male,0,42,Month-to-month,Fiber optic,Electronic check,82.26,3450.43,1,8.0,0
CUST01752,Female,0,56,Month-to-month,DSL,Bank transfer,117.34,6648.76,1,9.0,1
CUST01753,Female,0,36,Month-to-month,DSL,Electronic check,66.5,2418.54,4,8.0,0
CUST01754,Male,0,68,One year,Fiber optic,Credit card,104.74,7149.62,4,3.0,0
CUST01755,Male,0,7,Month-to-month,No,Credit card,26.24,211.99,5,3.0,0
CUST01756,Female,0,54,Month-to-month,Fiber optic,Credit card,53.53,2862.75,5,7.0,1
CUST01757,Male,0,1,One year,DSL,Mailed check,26.7,3.54,5,9.0,0
CUST01758,Female,0,44,Month-to-month,DSL,Mailed check,117.53,5209.97,1,3.0,1
CUST01759,Male,0,45,One year,DSL,Bank transfer,101.7,4582.7,3,1.0,0
CUST01760,Female,0,47,Month-to-month,DSL,Electronic check,105.25,4888.09,5,1.0,0
CUST01761,Male,0,13,Month-to-month,Fiber optic,Bank transfer,113.8,1573.01,5,0.0,0
CUST01762,Female,0,22,Two year,Fiber optic,Credit card,28.51,676.13,1,4.0,0
CUST01763,Male,0,21,Month-to-month,DSL,Bank transfer,58.56,1231.64,1,5.0,0
CUST01764,Female,1,9,Month-to-month,DSL,Bank transfer,27.1,230.26,1,8.0,1
CUST01765,Male,0,26,One year,Fiber optic,Bank transfer,41.08,1078.0,3,4.0,0
CUST01766,Female,0,9,Two year,DSL,Credit card,42.94,412.31,5,5.0,0
CUST01767,Male,0,15,Two year,No,Electronic check,66.91,902.01,2,5.0,0
CUST01768,Male,0,10,One year,Fiber optic,Bank transfer,46.86,574.18,2,2.0,1
CUST01769,Female,0,42,Month-to-month,No,Credit card,30.1,,5,3.0,0
CUST01770,Male,0,72,Two year,No,Mailed check,36.75,2645.84,5,0.0,0
CUST01771,Male,0,24,One year,Fiber optic,Electronic check,34.73,835.2,5,3.0,0
CUST01772,Female,0,49,Month-to-month,DSL,Credit card,117.31,5847.92,5,0.0,1
CUST01773,Female,0,26,Two year,No,Bank transfer,95.93,2489.75,3,4.0,1
CUST01774,Female,0,37,Month-to-month,DSL,Credit card,116.78,4400.14,2,7.0,0
CUST01775,Female,0,68,Month-to-month,DSL,Electronic check,63.97,4370.57,4,7.0,0
CUST01776,Male,0,50,Two year,Fiber optic,Bank transfer,47.84,2343.75,2,4.0,0
CUST01777,Male,0,24,Month-to-month,DSL,Mailed check,99.83,2402.64,2,9.0,0
CUST01778,Male,0,19,Month-to-month,DSL,Mailed check,52.63,993.96,1,1.0,0
CUST01779,Female,0,60,Month-to-month,DSL,Mailed check,49.94,2942.1,5,5.0,0
CUST01780,Male,0,39,One year,DSL,Credit card,43.25,1704.66,5,0.0,1
CUST01781,Male,0,18,Month-to-month,Fiber optic,Electronic check,32.97,594.53,5,6.0,1
CUST01782,Female,0,19,Month-to-month,DSL,Mailed check,45.65,895.1,1,3.0,1
CUST01783,Male,0,36,One year,Fiber optic,Bank transfer,55.53,2008.82,3,4.0,1
CUST01784,Male,1,55,Two year,No,Bank transfer,87.4,4774.41,3,5.0,0
CUST01785,Female,0,69,Month-to-month,Fiber optic,Bank transfer,26.26,1850.11,4,0.0,1
CUST01786,Male,0,47,One year,Fiber optic,Credit card,41.05,1898.16,3,8.0,0
CUST01787,Female,1,49,One year,No,Electronic check,100.9,4789.23,3,9.0,0
CUST01788,Female,0,33,One year,DSL,Electronic check,34.69,1151.27,5,3.0,0
CUST01789,Male,0,21,Month-to-month,Fiber optic,Mailed check,54.26,1111.85,2,7.0,0
CUST01790,Male,0,22,Two year,No,Electronic check,106.47,2361.36,3,4.0,0
CUST01791,Male,0,48,Month-to-month,No,Bank transfer,35.49,1803.59,3,7.0,1
CUST01792,Female,0,37,Month-to-month,Fiber optic,Bank transfer,28.27,1147.51,1,0.0,1
CUST01793,Female,1,15,Month-to-month,DSL,Credit card,68.45,1018.55,4,7.0,1
CUST01794,Male,0,35,One year,No,Bank transfer,50.24,1717.14,1,3.0,0
CUST01795,Male,0,71,Month-to-month,DSL,Electronic check,76.34,5449.43,5,1.0,1
CUST01796,Female,0,32,Month-to-month,DSL,Bank transfer,,3193.66,2,5.0,0
CUST01797,Male,0,11,One year,DSL,Mailed check,33.71,390.45,4,1.0,0
CUST01798,Male,0,10,Two year,Fiber optic,Credit card,78.07,747.66,1,4.0,1
CUST01799,Female,0,57,One year,Fiber optic,Credit card,70.55,4033.93,3,1.0,0
CUST01800,Male,0,25,Month-to-month,Fiber optic,Electronic check,34.41,819.6,3,2.0,1
CUST01801,Male,0,2,Month-to-month,Fiber optic,Bank transfer,82.4,224.01,4,5.0,1
CUST01802,Male,0,64,One year,DSL,Bank transfer,47.36,3001.8,3,0.0,0
CUST01803,Male,0,35,Month-to-month,Fiber optic,Electronic check,68.78,2440.48,1,5.0,0
CUST01804,Female,1,7,One year,Fiber optic,Electronic check,28.23,134.35,1,2.0,0
CUST01805,Female,0,18,Month-to-month,Fiber optic,Mailed check,65.96,1226.31,3,6.0,1
CUST01806,Female,0,67,Two year,No,Electronic check,50.65,3344.99,3,1.0,0
CUST01807,Female,0,42,Month-to-month,Fiber optic,Bank transfer,102.24,4307.06,5,5.0,1
CUST01808,Male,0,39,Month-to-month,Fiber optic,Mailed check,25.7,1053.38,2,7.0,1
CUST01809,Male,0,41,Two year,DSL,Credit card,61.86,2526.29,4,0.0,0
CUST01810,Male,0,24,Month-to-month,Fiber optic,Bank transfer,65.84,1528.78,1,8.0,0
CUST01811,Male,0,60,Month-to-month,No,Credit card,92.5,5574.88,4,4.0,1
